,text,task_1
158,Sisterfucker Experience तू So swag Film In दिखाया Is That Brahmin People cursing देते Is दलित To तो तू Here क्या Tax Stayed Is? Bhadwagiri?? brother-in-law dogs Did offspring whom Film Good No engaged Him you गाली will give? By the way Too Film flopped होने From तुझे Awesome trauma Put Is bitches.,HOF
159,"If your intention to end the Hindu civilization, then do suggest to your mother and sister to wear a bikini. भोसडीके",HOF
160,"hidden gone all view, oye What Talk हो gone you Lampblack  planted, Day In Night Are गई mill gone नैना From Naina, ओये What Talk हो gone दिल has Heart To पुकारा, meeting हो Gone.. #Rajesh Khanna",NOT
161,You Too climbed Go और No Give So My  लौड़ा by increasing खुद के ass In डाल take My For हिंदुस्तान Did Each Woman Mother Of Equal only Is,HOF
162,These People c grade रंडी Is From this Good So where Pay जाना,HOF
163,"Lakhimpur Cucumber: Earth के Controversy To taking Two relatives brothers की हत्या, Police Test In जुटी",NOT
164,Pakistan In Truth दिखाना deny Is @Mimansa_Zee And @SachinArorra Of Together #देशहित 8:10 PM @ZeeNews But,NOT
165,#Lowly Of meanness की Any Limit नही।,NOT
166,"टुकड़े lying Were path में Any  beautiful lady की तस्वीर Of, seems Is Any crazy Today Intelligent Are Went...",NOT
167,These the ground They sky Your bracelet From Spree take rosy Flowers से Colour stole Sun To gold Like बनाती है चुड़ियां #hindi_word #शब्दनिधि,NOT
168,"https://up.punjabkesari.in/uttar-pradesh/news/reports-of-rape-victims-reaching-for-justice-1004753 … rape पीड़िता Justice के For पहुंची थाने, थानेदार spoke- BJP Legislator Of Phone Came है We Some नहीं Tax Can #BJP_Murdabad #BJP_MLA_Sanjay_Gupta_murdabad Shame Do Shame करो Yogi Government Shame Do #love #BJP's_dogs #bastard #neech_people @YogiAdityanath",NOT
169,"Lodu, meme use kiya wo be Indian. Samjha Status Own?",HOF
170,Sister in law Of bobe press Side चुत kill || Fat lund छोटी pussy:,HOF
171,*Jail के locks टूट Gone...* *Sky Brother Discount Gone.... #Jai Shri Ram,NOT
172,abe swag How much कमीना Is Ray you Modi का पालतू Dog Is,HOF
173,smiling the lips Of जुर्म Did Punishment आंखों To Cry कर suffer falls Is,NOT
174,Country Of To all हरामि बुड्ढा है This. Now इसका occupation strike Doing And juice drink Is Ri,HOF
175,यही So Difficulty Is ऒर This हरामी To his status tell Of For भी Conflict Doing will have to,HOF
176,ये तो motherfucker Is only Terrorist!,HOF
177,Kyo to Smagod aircondition air mursedeez the go to gaye,NOT
178,abe Dalle Who speaking Is That तू Journalist Is. swag And दलाल Is तू।।,HOF
179,#WestBengal Torture me musalmano ke sath to size violence Gold Mamta sarkar the khamosh rawaiye the wrong @aimim_national Bengal it is sarkar gold Police the wrong Vishal Procession Out What Display Kiya Aimim ne sarkar with Cliff the wrong Strong Proceeding to carry to. @Advice,NOT
180,"Media के #ExitPoll But BJP Did सुनामी Ambulatory doing Is, ये after seeing Me तेरी kindness फिल्म Of #कुत्ते Did loyalty Memory Come Went- #Yes #ExitPoll2019 @Anjoubrahah43 @AacharyaSahiiL @Anu_Yadav88",NOT
181,Why haughty S Are goes Are Love में Love to do The ones. Mehboob Of सामने Moon To the break कर to bring Did बात Do हैं। (Kabir-Balrampuri),NOT
182,#AIMIM President @asadowaisi To instructions Par @AhmedBashqada MLA about t plastic And Gen.Secretary Aimim Aur @_MirzaRahmath Yes Aaj subha Zonal Commissioner West Zone Smt Harichandan Madam Se Ghmc Ki Regarding Work meeting Kiye gone Hi Tech City Opp shilparamam,NOT
183,Aj ka Islami Paigham Like share necessary karen,NOT
184,विश्वसमुदाय Prize Give Stayed Is यहां #bastard 'curses' Jinti cursing will give as many only Prize will grow And Yes This मत कहना by 'hacking' the prize लाये Is,NOT
185,You Home मे sitting Stay. Today माननीय Hari Om Yadav Legislator Yes Of That Day Of Statement याद Come Stayed Is In which They Said समाजबादी People fb wh. पर बैठकर Talks नहीं Do...,NOT
186,#Mumbai In monsoon has Knock दे दी है। Today Morning From कई localities In Quick Rain Are doing Is. Rain To लेकर Season Department ने 48 hours Of Alert जारी Did Is. There itself People मुंबई के कई localities In Rain Did photos And Video social मीडिया But #MumbaiRains But share Tax are Are.,NOT
187,"ass Did Gan$ In go Zaira , whore रोने the ones रोती stay, Us What ?",HOF
188,Some तॊ Talk will be Your This character In .. here only Each शख्स your crazy No Would ... @Rahul Gandhi Yes बुंदेलखंड Did Earth But उपजा speaker प्रेम Narayan Lion Pal To Spokesman नेतृत्व दे Congress Of History In Now तक ऐसा प्रखर speaker No Happened Is Talent chances की dependent Is @cincindia,NOT
189,Ocean shore settled down Mumbai City  In made Ocean! कौन Is इसका जिम्मेदार? #attack @anjanaonkashyap Of साथ @warispathan on @Till today,NOT
190,"Dalai the long has 2015 In Too Said Was That महिला उत्तराधिकारी To Very, Very Attractive Happen होगा",NOT
191,"Honorable श्री @prakashjavdekar जी To पर्यावरण, Forest And climate Change And Information And broadcast Minister बनने But Heartfelt Best wishes",NOT
192,@DelhiPolice @Aam Aadmi Party This way Peoples पर Immediately करवाई Are,NOT
193,"Many people ने Me चुनाव Did emergency In, I Kedarnath Why walked Went, Very all Question asked Are. mostly लोगों ने in that से Political Meaning extracted are.my for, मुझसे to meet Of वो Occasion Was: PM @narendramodi #MannKiBaat",NOT
194,Bastard In Who सा कलर Would Is? शांतिदूत Too tell Will give But To you No spoke जाएगा Dalle.,HOF
195,"हरामजादे pig Did son, you और तेरी Complete community Cheap Is. Next Times किसी Hindu To काफिर spoke So Where से Came Is There itself Back send Given Will go",HOF
196,Bus you One बार tell दे whore That When आ रही Is Ashmit का lund mouth In To take Perhaps अश्मित has to you fuck Tax leave Gave Is That's why So much billy रही Is. तेरी grunt Understanding Come doing Is. Any बात No you Then Come. अश्मित फिर Lelega you Worry Don't Tax. Very Big Heart Is Our Brother Of. Complete पूरी रात will grow,HOF
197,"parole No mill to get की Reason From Varanasi से My  form Back Take Stayed am, dead Candidate उतारकर All ने Modi To पहले only walkover Give दिया है, Me votekatwa to say the ones Secular the parties Of bogus Leader Now अपनी Strength putting show That They Modi To How many? लाख vote From to beat हैं! #LokSabhaElections2019",NOT
198,"When Barrister @Advice comes for oath then suddenly MPs started sloganeering in the Parliament. He gave it back with 'Jai bheem,Jai Meem, Takbeer Allah hu Akbar, Jai Hind' @ShaukatAli_77 @akbarowaisii",NOT
199,Akhilesh tum minority samaj k liye sanghrs inn,NOT
200,"मुंह In Take For मादरचोद, vulva his Mother Of Fuck",HOF
201,शाकिब तेरी Queen Did Oath Out Are Madarchaud,HOF
202,"Very wanted But तुम My Wanting को helplessness Understanding sitting, Very समझा But तुम My Understanding To weakness Understanding sitting, एक Daily Very you will regret जब हम No will be Your Near, आंखे splash will go Bus My Memory remain will go Your Near.. #हिंदी_शब्द #WordTreasury",NOT
203,whole 10 minutes ripe Gave Phone Pay भेनचोद ........,HOF
204,"What fed Was? Self तो Dog Eat रहे हो, second To What ass You will feed",HOF
205,भेनचोद These What चूतियापा Are Stayed Is?,HOF
206,Suspension Back लिया will go! And Who Arrested happened Is उनसे Self #भाजप का Any Big Leader Jail मे by going appointment by doing Immediately release Of arrangement Will do! Afterwards In their Gulposhi Did जाऐगी! Hindu आतंकवादी #कुत्ते Concern न do And next attack Did Preparation Do it! #LynchingMinorities_INDIA,NOT
207,bhosdike तेरी ass In तेरा Religion Ghused Will give... pot की offspring dogs Of Seed,HOF
208,LIVE: Small Investment योजना (शॉर्ट term फिक्स्ड deposit) In Interest rates In less But Congress सांसद अधीर Ranjan Chieftain has Lok Sabha In adjournment Proposal Of notice Gave Is. https://abpnews.abplive.in/india-news/parliament-live-updates-jammu-kashmir-quota-bill-in-rajya-sabha-1157811 …,NOT
209,YADAV ji log etna Together saying would have to 5 cit n jiti hoti sp,NOT
210,"Good Is That A state in Eastern India Of Health Minister पांडे Are, And A state in Eastern India In बीजेपी Government In Is, वरना A state in Eastern India In Forest राज Come Went होता! survive Went बिहार!",NOT
211,गांड Of platform ढीला Tax Gave Is their,HOF
212,Congress पार्टी Of National अध्यक्ष Mister A male name Gandhi To Today Their birthday But हार्दिक बधाई तथा Them long And healthy Life Did Best wishes,NOT
213,उत्तर अवश्य Will give But Election From Earlier,NOT
214,अंग्रेज़ों Of Opposite military leader In Our souls Did oblation to give the ones योद्धाओं In Amazon queen Laxmi Bai Of नाम paramount Agreed go है। 1857 In उन्होंने India Of Freedom Struggle का initiation Did था। #Laxmi Bai,NOT
215,"manishankar By मोदी जी To #Lowly somewhere go But Party From Small Holiday to give the ones A male name गांधी Yes, love of a mother Banerjee By Slap kill Of Statement Of Afterwards कभी भी from them कोई भी Political Settlement नहीं do. Such limitation To alive to keep की hopeful Is public",NOT
216,"Then News Channel “सरकारी” थे, But Now ""courtier"" Are, 1975 में लोगों To Address था कि ""Emergency"" is......but Now ""Address"" No Is, the rest All ""like"" only Is.",NOT
217,"motherfucker Ven Of returned @ICC , ass In Branch लें Lodu अंपायर",HOF
