,text,task_1
141,तुम्हारे दलित होने से उन्हें Any फर्क नही पड़ता। his difference falls है तुम्हारा Ambedkarite Happen. Victory भीम,NOT
142,"B like my father who never forced anything for he knew I was worth nothing, he gave me my liberty to decide my life saying those golden 4 words 'Some तो not done You fucker'",HOF
143,पूर्व सांसद अतीक अहमद Of पीछे standing शख्स To गौर से See ये मोहित जायसवाल है ये Always Our फायदे के लिए अतीक अहमद के आगे Back revolves था बीजेपी Of gestures पर Atiq अहमद को Infamous करने Of काम किया। कमजोरों पर crime Would See खामोश हो जाना mutiny Is order Elahi से। Then Any  Too धर्म का Are.,NOT
144,Statue of Unity Of मुद्दे पर @sambitswaraj और @syedasimwaqar In arrogance | #arparr @AMISHDEVGAN Of Together @News18India पर. 1/2 @asadowaisi,NOT
145,जी grandfather Sir ने कहा Was actually They Too socialist थे और एक Times चुनाव हार गये थे ।,NOT
146,Who Country To तोड़ना चाहते Are उनके Mind In डर Happen चाहिए और हमें खुशी है कि We ये Fear पैदा करने Of काम किया है:: श्री @AmitShah जी,NOT
147,Some सूअर बोल रहे the temple की idols ही तो तोड़ी है Human थोड़ी killed हैंयह लिंचिंग little Is Why ना हम सारे हिंदू together Of मस्जिदों To तोड़ना on do फिर हम भी बोल will give on the wall smashed Is कोई इंसान थोड़ी killed हैं कब तक सहेंगे We People कब तक गाली खाएंगे।क्या Will happen तुम दोगलों Of,HOF
148,अगर 370 और Akha removed So cashmere मुसलमान कहां रहेंगे- उमर अब्दुल्ला । I बताता am भोसड़ीके वो सब Then अपनी Status In will remain ।।,HOF
149,नंबर का मादरचोद Is साला Dog केजरीवाल,HOF
150,पुराने जमाने के children In Secrament घरों व schools In कूट-कूट कर filled जाते Were जो जीवन भर असरदार live nowadays भरने the ones को कूट देते Are @SheetalSuryav10,NOT
151,"नोएडा: मंदिरों से निकले flowers Of garbage से Make जा Stayed है आर्गेनिक रंग, अगरबत्ती और Fertilizer",NOT
152,Wtf we lost the review bkz of that prick umpire who can't even see it was pad first. Chutiya umpiring so far this #CWc19,HOF
153,"#mehulchoksi To Big झटका, हाईकोर्ट Of फैसले के खिलाफ सुप्रीम court पहुंची Center सरकार",NOT
154,Delhi के मुखर्जीनगर spanking मामले In पुलिस has रिपोर्ट तैयार कर ली है @AneeshaMathur,NOT
155,"जन्मदिवस Did Heartfelt हार्दिक शुभकामनाये #जिगरे भाई Sachin साहू को अवतरण दिवस Did auspicious बधाईया #कमीने तू ऐसा only Happy  Ray, मस्त रे, मजे Take Life के। एवं माँ भारती Did Service तत्पर are, भारत Mother Did जय",NOT
156,माँ #Ganges का भी #दुर्भाग्य Is जो जो #नीच लोगो के #City #Ghazipur to be #गुजरती है।। This #शहर को So Bus गन्दे-गन्दे #नाले touching Of गुजरने Needed... #ग़ाज़ीपुरवासियो_का_दुर्भाग्य,NOT
157,"Obasi साहाब साध्वी Pragya की मौजूदगी In आप Parliament में महात्मा गांधी जिंदाबाद And टीपू सुल्तान जिंदाबाद के slogans जरूर apply, @Advice",NOT
158,बहनचोद Experience you तो भड़वा फिल्म में दिखाया Is That ब्राह्मण People गालियाँ देते है दलित को So तू Here What Tax Stayed है? Bhadwagiri?? brother-in-law dogs की औलाद whom फिल्म अच्छी नही लगी Him तू गाली देगा? वैसे Too फिल्म flopped होने से तुझे Awesome trauma लगा Is चूतिये।,HOF
159,"If your intention to end the Hindu civilization, then do suggest to your mother and sister to wear a bikini. भोसडीके",HOF
160,"छुप गये सारे view, ओये क्या Talk Are गयी तूने काजल लगाया, दिन In Night हो गई मिल gone नैना From Naina, ओये क्या बात Are गयी Heart has Heart को called, meeting हो गयी.. #RajeshKhanna",NOT
161,तुम भी चढ़ Go और No Give So My  लौड़ा by increasing खुद Of ass में डाल लें मेरे For हिंदुस्तान की हर नारी मां के बराबर only Is,HOF
162,These लोग c grade whore है इससे अच्छा तो where पे Go,HOF
