,text,task_1
135,"कभी देखे हो - 'चमार चाट भण्डार' 'भंगी टी स्टाल' Khatik चाउमीन कार्नर' 'पासी जी का शुद्ध ढाबा' जिस दिन ऐसा appeared to give लगेगा, #अर्टिकल_15 समझ जाओगे। संविधान read , Picture से भी कहीं ज्यादा रोचक है। @Anjoubrahah43 @Vndnason @bkarwadiya @Rana11639322 @GirishRita @SheetalSuryav10",NOT
136,"इंग्लैंड जीता So पाकिस्तान बाहर ओर If India जीता तो England बाहर, भगवान करे बरसात हो जाये साले ये दोनो बाहर..! #CWC19",NOT
137,10 बच्चे पैदा करने हैं : साक्षी महाराज 4 Children born to do हैं : साध्वी प्राची 2 बच्चे पैदा करने हैं : बाबा Ramdev प्रवचन Afterwards में देना पहले You तीनों Marriage तो कर लो : #shahrukhsiddiqui,NOT
138,मैं बताऊँ इन @anubhavsingh जैसे राक्षसों ने अपनी इन्हीं करतूतों From Earlier हिंदू-मुस्लिम में दरार born की अब साले हिंदुओं के अंदर विभिन्न जातियों In फूट डाल are हैं। इनके ऊपर आतंकवाद का मुकदमा चलना चाहिये। #bastard,HOF
139,"हमको Any फर्क नहीं falls भाई,...कोई मंदिर तोड़े या कोई rape करे,..खाओ खुजाओ बत्ती बुझाओ!! हरामी हिन्दू!! #हिंदू_हराम @parmod__delhi @PanditRaamendra @sengar_krishna @ek__deshbhakt @BJP4Delhi",HOF
140,चुप भोसडीके समाजसेवी पर Wrong कमेंट करता है,HOF
141,तुम्हारे दलित होने From उन्हें कोई फर्क नही पड़ता। उनको फर्क पड़ता है Your अम्बेडकरवादी होना। Victory भीम,NOT
142,"B like my father who never forced anything for he knew I was worth nothing, he gave me my liberty to decide my life saying those golden 4 words 'कुछ तो करलेना भोसडीके'",HOF
143,पूर्व Member of parliament अतीक Ahmed Of Back खड़े शख्स को गौर से देखिए ये मोहित जायसवाल Is ये हमेशा अपने फायदे के लिए अतीक Ahmed के आगे पीछे घूमता था बीजेपी के इशारो पर अतीक अहमद को बदनाम to do के काम किया। कमजोरों But crime होता देख खामोश हो जाना mutiny है फरमाने Elahi से। फिर किसी भी धर्म का Are.,NOT
144,Statue of Unity के issues पर @sambitswaraj And @syedasimwaqar में घमसान | #AarPaar @AMISHDEVGAN के साथ @News18India But. 1/2 @asadowaisi,NOT
145,जी दादाजी ने कहा था एक्चुअली वो भी समाजवादी थे And एक बार चुनाव हार gone थे ।,NOT
